Job ID,Megha Job Completion Time,Sparrow Job Completion Time,Ideal Job Completion Time,Megha Delay in Job Completion Time,Sparrow Delay in Job Completion Time
1,1492708.0015000002,1492708.0015,1492708.0,0.0015000002458691597,0.001500000013038516
2,1495854.0015000002,1495854.0015,1495854.0,0.0015000002458691597,0.001500000013038516
3,1476978.0015000002,1476978.0015,1476978.0,0.0015000002458691597,0.001500000013038516
4,1490510.0015000002,1490510.0015,1490510.0,0.0015000002458691597,0.001500000013038516
5,1487775.0015000002,1487775.0015,1487775.0,0.0015000002458691597,0.001500000013038516
6,1477490.0015000002,1477490.0015,1477490.0,0.0015000002458691597,0.001500000013038516
7,1477478.0015000002,1477478.0015,1477478.0,0.0015000002458691597,0.001500000013038516
8,1477472.0015000002,1477472.0015,1477472.0,0.0015000002458691597,0.001500000013038516
9,1478029.0015000002,1478029.0015,1478029.0,0.0015000002458691597,0.001500000013038516
10,1478015.0015000002,1478015.0015,1478015.0,0.0015000002458691597,0.001500000013038516
11,1478007.0015000002,1478007.0015,1478007.0,0.0015000002458691597,0.001500000013038516
12,1489584.0015000002,1489584.0015,1489584.0,0.0015000002458691597,0.001500000013038516
13,1489033.0015000002,1489033.0015,1489033.0,0.0015000002458691597,0.001500000013038516
14,1488743.0015000002,1488743.0015,1488743.0,0.0015000002458691597,0.001500000013038516
15,1479762.0015000002,1479762.0015,1479762.0,0.0015000002458691597,0.001500000013038516
16,1476497.0115000005,1476497.0115,1476497.01,0.0015000004786998034,0.001500000013038516
17,1499851.0015000002,1499851.0015,1499851.0,0.0015000002458691597,0.001500000013038516
18,1472716.0015000002,1472716.0015,1472716.0,0.0015000002458691597,0.001500000013038516
19,1479555.0015000002,1479555.0015,1479555.0,0.0015000002458691597,0.001500000013038516
20,1472595.0015000002,1472595.0015,1472595.0,0.0015000002458691597,0.001500000013038516
21,1477279.0115000005,1477279.0115,1477279.01,0.0015000004786998034,0.001500000013038516
22,1472575.0015000002,1472575.0015,1472575.0,0.0015000002458691597,0.001500000013038516
23,1472575.0015000002,1472575.0015,1472575.0,0.0015000002458691597,0.001500000013038516
24,1472575.0115000005,1472575.0115,1472575.01,0.0015000004786998034,0.001500000013038516
25,1477268.0015000002,1477268.0015,1477268.0,0.0015000002458691597,0.001500000013038516
26,1487385.0015000002,1487385.0015,1487385.0,0.0015000002458691597,0.001500000013038516
27,1477268.0115000005,1477268.0115,1477268.01,0.0015000004786998034,0.001500000013038516
28,1474690.0015000002,1474690.0015,1474690.0,0.0015000002458691597,0.001500000013038516
29,1474673.0015000002,1474673.0015,1474673.0,0.0015000002458691597,0.001500000013038516
30,1474654.0015000002,1474654.0015,1474654.0,0.0015000002458691597,0.001500000013038516
31,1476927.0015000002,1476927.0015,1476927.0,0.0015000002458691597,0.001500000013038516
32,1476095.0015000002,1476095.0015,1476095.0,0.0015000002458691597,0.001500000013038516
33,1473579.0015000002,1473579.0015,1473579.0,0.0015000002458691597,0.001500000013038516
34,1473912.0015000002,1473912.0015,1473912.0,0.0015000002458691597,0.001500000013038516
35,1472136.0015000002,1472136.0015,1472136.0,0.0015000002458691597,0.001500000013038516
36,1474910.0015000002,1474910.0015,1474910.0,0.0015000002458691597,0.001500000013038516
37,1474864.0015000002,1474864.0015,1474864.0,0.0015000002458691597,0.001500000013038516
38,1474864.0015000002,1474864.0015,1474864.0,0.0015000002458691597,0.001500000013038516
39,1474863.0015000002,1474863.0015,1474863.0,0.0015000002458691597,0.001500000013038516
40,1472427.0015000002,1472427.0015,1472427.0,0.0015000002458691597,0.001500000013038516
41,1484417.0015000002,1484417.0015,1484417.0,0.0015000002458691597,0.001500000013038516
42,1484402.0015000002,1484402.0015,1484402.0,0.0015000002458691597,0.001500000013038516
43,1484300.0015000002,1484300.0015,1484300.0,0.0015000002458691597,0.001500000013038516
44,1484210.0015000002,1484210.0015,1484210.0,0.0015000002458691597,0.001500000013038516
45,1475428.0015000002,1475428.0015,1475428.0,0.0015000002458691597,0.001500000013038516
46,1472573.0015000002,1472573.0015,1472573.0,0.0015000002458691597,0.001500000013038516
47,1472283.0015000002,1472283.0015,1472283.0,0.0015000002458691597,0.001500000013038516
48,1472487.0015000002,1472487.0015,1472487.0,0.0015000002458691597,0.001500000013038516
49,1472448.0015000002,1472448.0015,1472448.0,0.0015000002458691597,0.001500000013038516
50,1472439.0015000002,1472439.0015,1472439.0,0.0015000002458691597,0.001500000013038516
51,1473085.0015000002,1473085.0015,1473085.0,0.0015000002458691597,0.001500000013038516
52,1499876.0015000002,1499876.0015,1499876.0,0.0015000002458691597,0.001500000013038516
53,1479129.0015000002,1479129.0015,1479129.0,0.0015000002458691597,0.001500000013038516
54,1472331.0015000002,1472331.0015,1472331.0,0.0015000002458691597,0.001500000013038516
55,1473059.0015000002,1473059.0015,1473059.0,0.0015000002458691597,0.001500000013038516
56,1472717.0015000002,1472717.0015,1472717.0,0.0015000002458691597,0.001500000013038516
57,1478853.0015000002,1478853.0015,1478853.0,0.0015000002458691597,0.001500000013038516
58,1472618.0015000002,1476534.0025,1472618.0,0.0015000002458691597,3916.002499999944
59,1473649.0015000002,1473649.0015,1473649.0,0.0015000002458691597,0.001500000013038516
60,1472652.0115000005,1472652.0115,1472652.01,0.0015000004786998034,0.001500000013038516
61,1488191.0015000002,1488191.0015,1488191.0,0.0015000002458691597,0.001500000013038516
62,1473627.0015000002,1473627.0015,1473627.0,0.0015000002458691597,0.001500000013038516
63,1473625.0015000002,1473625.0015,1473625.0,0.0015000002458691597,0.001500000013038516
64,1487779.0015000002,1487779.0015,1487779.0,0.0015000002458691597,0.001500000013038516
65,1488076.0015000002,1488076.0015,1488076.0,0.0015000002458691597,0.001500000013038516
66,1472550.0015000002,1472550.0015,1472550.0,0.0015000002458691597,0.001500000013038516
67,1472587.0015000002,1472587.0015,1472587.0,0.0015000002458691597,0.001500000013038516
68,1474072.0015000002,1476523.0035,1474072.0,0.0015000002458691597,2451.003500000108
69,1472627.0015000002,1474886.0025,1472627.0,0.0015000002458691597,2259.002499999944
70,1472628.0015000002,1474855.0025,1472628.0,0.0015000002458691597,2227.002499999944
71,1472628.0115000005,1474535.0035,1472628.01,0.0015000004786998034,1906.9935000000987
72,1472763.0015000002,1472763.0015,1472763.0,0.0015000002458691597,0.001500000013038516
73,1472250.0115000005,1472250.0115,1472250.01,0.0015000004786998034,0.001500000013038516
74,1472261.0015000002,1474142.0035,1472261.0,0.0015000002458691597,1881.003500000108
75,1485247.0015000002,1487346.0035,1485247.0,0.0015000002458691597,2099.003500000108
76,1485231.0015000002,1485231.0015,1485231.0,0.0015000002458691597,0.001500000013038516
77,1485187.0015000002,1487067.0025,1485187.0,0.0015000002458691597,1880.0024999999441
78,1474073.0115000005,1476056.0025,1474073.01,0.0015000004786998034,1982.9924999999348
79,1472734.0015000002,1472734.0015,1472734.0,0.0015000002458691597,0.001500000013038516
80,1472739.0015000002,1474467.0025,1472739.0,0.0015000002458691597,1728.0024999999441
81,1473455.0015000002,1475939.0035,1473455.0,0.0015000002458691597,2484.003500000108
82,1472720.0015000002,1472720.0015,1472720.0,0.0015000002458691597,0.001500000013038516
83,1472420.0115000005,1484350.0025,1472420.01,0.0015000004786998034,11929.992499999935
84,1472697.0015000002,1472697.0015,1472697.0,0.0015000002458691597,0.001500000013038516
85,1472674.0015000002,1474166.0044999998,1472674.0,0.0015000002458691597,1492.0044999998063
86,1472306.0015000002,1473672.0035,1472306.0,0.0015000002458691597,1366.003500000108
87,1472278.0015000002,1476026.0035,1472278.0,0.0015000002458691597,3748.003500000108
88,1472374.0015000002,1473691.0025,1472374.0,0.0015000002458691597,1317.0024999999441
89,1472400.0015000002,1473754.0025,1472400.0,0.0015000002458691597,1354.0024999999441
90,1472442.0015000002,1473708.0025,1472442.0,0.0015000002458691597,1266.0024999999441
91,1472417.0015000002,1474915.0125,1472417.0,0.0015000002458691597,2498.0124999999534
92,1472551.0015000002,1472551.0015,1472551.0,0.0015000002458691597,0.001500000013038516
93,1472558.0015000002,1473694.0035,1472558.0,0.0015000002458691597,1136.003500000108
94,1472402.0115000005,1474815.0125,1472402.01,0.0015000004786998034,2413.002499999944
95,1472563.0015000002,1472563.0015,1472563.0,0.0015000002458691597,0.001500000013038516
96,1473315.0115000005,1473315.0115,1473315.01,0.0015000004786998034,0.001500000013038516
97,1473364.0215000005,1474464.0025,1473364.02,0.0015000004786998034,1099.9824999999255
98,1472404.0315000005,1473505.0025,1472404.03,0.0015000004786998034,1100.9724999999162
99,1473648.0015000002,1473648.0015,1473648.0,0.0015000002458691597,0.001500000013038516
100,1477548.0115000005,1478663.0025,1477548.01,0.0015000004786998034,1114.9924999999348
101,1472529.0015000002,1472529.0015,1472529.0,0.0015000002458691597,0.001500000013038516
102,1472545.0015000002,1473530.0025,1472545.0,0.0015000002458691597,985.0024999999441
103,1473612.0015000002,1473612.0015,1473612.0,0.0015000002458691597,0.001500000013038516
104,1473610.0015000002,1474713.0025,1473610.0,0.0015000002458691597,1103.0024999999441
105,1477489.0015000002,1478836.0054999995,1477489.0,0.0015000002458691597,1347.0054999995045
106,1478427.0035000006,1479518.0054999995,1477513.0,914.0035000005737,2005.0054999995045
107,1474110.0135000006,1476301.0044999998,1473497.0,613.013500000583,2804.0044999998063
108,1473119.0035000006,1474434.0035,1472485.0,634.0035000005737,1949.003500000108
109,1474173.0035000006,1476415.0054999995,1473493.0,680.0035000005737,2922.0054999995045
110,1472730.0135000006,1474398.0054999995,1472216.0,514.013500000583,2182.0054999995045
111,1474509.0035000006,1485863.0025,1474074.0,435.0035000005737,11789.002499999944
112,1472684.015500001,1472148.0015,1472148.0,536.0155000009108,0.001500000013038516
113,1472575.0035000006,1476155.0035,1472188.0,387.0035000005737,3967.003500000108
114,1474416.0135000006,1474908.0025,1474021.0,395.013500000583,887.0024999999441
115,1475488.0075000012,1476313.0144999998,1474045.0,1443.0075000012293,2268.0144999998156
116,1510298.0215000035,1499497.0044999998,1497746.0,12552.021500003524,1751.0044999998063
117,1490224.0035000006,1490607.0035,1489870.01,353.9935000005644,736.9935000000987
118,1472733.0135000006,1472248.0015,1472248.0,485.013500000583,0.001500000013038516
119,1472615.0035000006,1472880.0035,1472227.0,388.0035000005737,653.003500000108
120,1472567.0135000006,1477216.0074999996,1472144.0,423.013500000583,5072.0074999995995
121,1472601.0135000006,1472322.0015,1472322.0,279.013500000583,0.001500000013038516
122,1472625.0035000006,1484821.0035,1472251.0,374.0035000005737,12570.003500000108
123,1473645.0035000006,1484791.0044999998,1473383.0,262.0035000005737,11408.004499999806
124,1473636.0035000006,1474626.0035,1473349.0,287.0035000005737,1277.003500000108
125,1473788.0035000006,1477582.0074999996,1473349.0,439.0035000005737,4233.0074999995995
126,1476536.0135000022,1477918.0035,1473395.01,3141.0035000022035,4522.993500000099
127,1473994.0095000016,1477903.0054999995,1473088.0,906.0095000015572,4815.0054999995045
128,1475142.0035000006,1478381.0035,1474928.0,214.0035000005737,3453.003500000108
129,1472886.0035000006,1475124.0044999998,1472661.01,224.99350000056438,2462.994499999797
130,1475230.0135000006,1475320.0025,1474965.02,264.9935000005644,354.9824999999255
131,1472634.0135000006,1473597.0135,1472423.0,211.013500000583,1174.0134999998845
132,1472465.0135000006,1475926.0044999998,1472256.0,209.013500000583,3670.0044999998063
133,1472475.0035000006,1473452.0135,1472274.01,200.99350000056438,1178.0034999998752
134,1472381.0035000006,1472334.0125,1472204.0,177.0035000005737,130.01249999995343
135,1472537.0035000006,1475695.0044999998,1472466.0,71.0035000005737,3229.0044999998063
136,1473127.0035000006,1478000.0054999995,1473065.01,61.99350000056438,4934.995499999495
137,1473220.0135000006,1475143.0035,1473035.02,184.99350000056438,2107.9835000000894
138,1472279.0135000006,1481190.0094999997,1472135.0,144.013500000583,9055.009499999695
139,1472534.0035000006,1472401.0015,1472401.0,133.0035000005737,0.001500000013038516
140,1472517.0135000006,1475829.0064999997,1472399.0,118.01350000058301,3430.0064999996684
141,1472399.0035000006,1474749.0044999998,1472309.01,89.99350000056438,2439.994499999797
142,1472544.0035000006,1475649.0074999996,1472454.02,89.98350000055507,3194.987499999581
143,1472548.0135000006,1474306.0044999998,1472323.0,225.013500000583,1983.0044999998063
144,1472656.005500001,1477357.0044999998,1472322.01,333.9955000008922,5034.994499999797
145,1472711.0035000006,1476231.0074999996,1472454.02,256.98350000055507,3776.987499999581
146,1472461.0135000006,1477844.0094999997,1472261.03,199.98350000055507,5582.979499999667
147,1472671.0035000006,1477558.0044999998,1472399.04,271.96350000053644,5158.964499999769
148,1472338.0135000006,1476216.0084999995,1472182.0,156.013500000583,4034.0084999995306
149,1472347.0135000006,1476729.0044999998,1472197.01,150.0035000005737,4531.994499999797
150,1481735.0135000006,1482170.0054999995,1481551.02,183.99350000056438,618.9854999994859
151,1472335.0135000006,1472172.0315,1472172.03,162.98350000055507,0.001500000013038516
152,1472373.0035000006,1475990.0094999997,1472165.04,207.96350000053644,3824.9694999996573
153,1472387.0135000006,1472956.0125,1472159.0,228.013500000583,797.0124999999534
154,1473369.0135000006,1484889.0044999998,1473205.0,164.013500000583,11684.004499999806
155,1473113.0195000016,1474245.0025,1472883.01,230.00950000155717,1361.9924999999348
156,1473260.005500001,1474191.0035,1473037.02,222.9855000008829,1153.9835000000894
157,1473109.0035000006,1483609.0054999995,1472904.03,204.97350000054576,10704.975499999477
158,1472597.0135000006,1483791.0074999996,1472419.04,177.97350000054576,11371.967499999562
159,1491455.083500012,1477377.0094999997,1472435.0,19020.083500012057,4942.0094999996945
160,1472371.0035000006,1477602.0074999996,1472191.0,180.0035000005737,5411.0074999995995
161,1472955.005500001,1477871.0174999996,1472771.0,184.00550000090152,5100.017499999609
162,1472403.015500001,1474018.0044999998,1472207.0,196.01550000091083,1811.0044999998063
163,1481698.0035000006,1486197.0074999996,1481541.0,157.0035000005737,4656.0074999995995
164,1472380.0175000012,1472738.0125,1472235.0,145.01750000123866,503.01249999995343
165,1473141.015500001,1473299.0035,1473022.0,119.01550000091083,277.00350000010803
166,1473308.0035000006,1487266.0064999997,1473184.01,123.99350000056438,14081.99649999966
167,1473356.0075000012,1477890.0074999996,1473021.0,335.00750000122935,4869.0074999995995
168,1472352.015500001,1473323.0135,1472235.0,117.01550000091083,1088.0134999998845
169,1472372.015500001,1476899.0094999997,1472257.0,115.01550000091083,4642.0094999996945
170,1473294.0335000006,1477820.0054999995,1473168.0,126.03350000060163,4652.0054999995045
171,1472728.0035000006,1486409.0084999995,1472607.01,120.99350000056438,13801.998499999521
172,1472466.0035000006,1472726.0035,1472345.02,120.98350000055507,380.9835000000894
173,1472832.0035000006,1477062.0064999997,1472632.0,200.0035000005737,4430.006499999668
174,1472494.0035000006,1477191.0104999994,1472388.0,106.0035000005737,4803.010499999393
175,1472510.0035000006,1476472.0074999996,1472428.01,81.99350000056438,4043.99749999959
176,1472352.0035000006,1473389.0135,1472286.0,66.0035000005737,1103.0134999998845
177,1472695.0035000006,1475038.0064999997,1472629.01,65.99350000056438,2408.996499999659
178,1472781.0135000006,1476413.0074999996,1472629.0,152.013500000583,3784.0074999995995
179,1472907.0035000006,1487502.0074999996,1472861.0,46.003500000573695,14641.0074999996
180,1472889.0035000006,1477157.0044999998,1472877.0,12.003500000573695,4280.004499999806
181,1473343.0035000006,1474156.0035,1473296.0,47.003500000573695,860.003500000108
182,1472435.0035000006,1472852.0035,1472412.01,22.99350000056438,439.9935000000987
183,1472456.0175000012,1475760.0044999998,1472392.02,63.99750000122003,3367.9844999997877
184,1476473.0075000012,1478076.0084999995,1473295.0,3178.0075000012293,4781.008499999531
185,1472478.0035000006,1477384.0084999995,1472441.01,36.99350000056438,4942.998499999521
186,1472379.0135000006,1486881.0044999998,1472343.0,36.01350000058301,14538.004499999806
187,1472382.0135000006,1473292.0335,1472354.0,28.013500000583008,938.0334999999031
188,1472766.015500001,1475042.0074999996,1472724.0,42.01550000091083,2318.0074999995995
189,1472762.015500001,1475824.0035,1472718.0,44.01550000091083,3106.003500000108
190,1474720.011500002,1477669.0094999997,1472723.0,1997.011500001885,4946.0094999996945
191,1474409.0135000006,1480417.0084999995,1474388.0,21.013500000583008,6029.008499999531
192,1474409.0035000006,1477654.0084999995,1474386.0,23.003500000573695,3268.0084999995306
193,1472796.0035000006,1477430.0035,1472746.0,50.003500000573695,4684.003500000108
194,1473333.005500001,1475396.0144999998,1473314.0,19.00550000090152,2082.0144999998156
195,1472426.0135000006,1472426.0015,1472426.0,0.013500000583007932,0.001500000013038516
196,1472496.0175000012,1474238.0044999998,1472495.01,1.0075000012293458,1742.994499999797
197,1472454.0135000006,1473361.0044999998,1472453.0,1.013500000583008,908.0044999998063
198,1472508.005500001,1476869.0044999998,1472501.0,7.00550000090152,4368.004499999806
199,1472503.005500001,1472496.0115,1472496.01,6.995500000892207,0.001500000013038516
200,1473187.005500001,1476369.0044999998,1473180.02,6.985500000882894,3188.9844999997877
201,1472490.015500001,1477662.0044999998,1472465.0,25.015500000910833,5197.004499999806
202,1472512.005500001,1478924.0054999995,1472505.0,7.00550000090152,6419.0054999995045
203,1472493.005500001,1477419.0054999995,1472489.0,4.00550000090152,4930.0054999995045
204,1472663.005500001,1486611.0094999997,1472659.0,4.00550000090152,13952.009499999695
205,1472586.005500001,1478448.0084999995,1472583.01,2.995500000892207,5864.998499999521
206,1472613.005500001,1473922.0054999995,1472611.0,2.0055000009015203,1311.0054999995045
207,1472818.005500001,1490735.0074999996,1472815.0,3.0055000009015203,17920.0074999996
208,1472625.0035000006,1477537.0094999997,1472611.01,13.993500000564381,4925.999499999685
209,1472549.005500001,1475242.0154999995,1472546.02,2.985500000882894,2695.995499999495
210,1473128.005500001,1474233.0054999995,1473126.0,2.0055000009015203,1107.0054999995045
