Job ID,Job Completion Time
1,0.0010000001639127731
2,0.0010000001639127731
3,0.0010000001639127731
4,0.0010000001639127731
5,0.0010000001639127731
6,0.0010000001639127731
7,0.0010000001639127731
8,0.0010000001639127731
9,0.0010000001639127731
10,0.0010000001639127731
11,0.0010000001639127731
12,0.0010000001639127731
13,0.0010000001639127731
14,0.0010000001639127731
15,0.0010000001639127731
16,0.0010000001639127731
17,0.0010000001639127731
18,0.0010000001639127731
19,0.0010000001639127731
20,0.0010000001639127731
21,0.0010000001639127731
22,0.0010000001639127731
23,0.0010000001639127731
24,0.0010000001639127731
25,0.0010000001639127731
26,0.0010000001639127731
27,0.0010000001639127731
28,0.0010000001639127731
29,0.0010000001639127731
30,0.0010000001639127731
31,0.0010000001639127731
32,0.0010000001639127731
33,0.0010000001639127731
34,0.0010000001639127731
35,0.0010000001639127731
36,0.0010000001639127731
37,0.0010000001639127731
38,0.0010000001639127731
39,0.0010000001639127731
40,0.0010000001639127731
41,0.0010000001639127731
42,0.0010000001639127731
43,0.0010000001639127731
44,0.0010000001639127731
45,0.0010000001639127731
46,0.0010000001639127731
47,0.0010000001639127731
48,0.0010000001639127731
49,0.0010000001639127731
50,0.0010000001639127731
51,0.0010000001639127731
52,0.0010000001639127731
53,0.0010000001639127731
54,0.0010000001639127731
55,0.0010000001639127731
56,0.0010000001639127731
57,0.0010000001639127731
58,0.0010000001639127731
59,0.0010000001639127731
60,0.0010000001639127731
61,0.0010000001639127731
62,0.0010000001639127731
63,0.0010000001639127731
64,0.0010000001639127731
65,0.0010000001639127731
66,0.0010000001639127731
67,0.0010000001639127731
68,0.0010000001639127731
69,0.0010000001639127731
70,0.0010000001639127731
71,0.0010000001639127731
72,0.0010000001639127731
73,0.0010000001639127731
74,0.0010000001639127731
75,0.0010000001639127731
76,0.0010000001639127731
77,0.0010000001639127731
78,0.0010000001639127731
79,0.0010000001639127731
80,0.0010000001639127731
81,0.0010000001639127731
82,0.0010000001639127731
83,0.0010000001639127731
84,0.0010000001639127731
85,0.0010000001639127731
86,0.0010000001639127731
87,0.0010000001639127731
88,0.0010000001639127731
89,0.0010000001639127731
90,0.0010000001639127731
91,0.0010000001639127731
92,0.0010000001639127731
93,0.0010000001639127731
94,0.0010000001639127731
95,0.0010000001639127731
96,0.0010000001639127731
97,0.0010000001639127731
98,0.0010000001639127731
99,0.0010000001639127731
100,0.0010000001639127731
101,0.0010000001639127731
102,0.0010000001639127731
103,0.0010000001639127731
104,0.0010000001639127731
105,0.0010000001639127731
106,2435.009000001475
107,615.0030000004917
108,612.0030000004917
109,610.0030000004917
110,430.00300000049174
111,417.00300000049174
112,404.00300000049174
113,361.00300000049174
114,354.00300000049174
115,724.0050000008196
116,6224.0170000027865
117,376.9930000004824
118,327.00300000049174
119,315.00300000049174
120,287.00300000049174
121,250.00300000049174
122,235.00300000049174
123,163.00300000049174
124,160.00300000049174
125,450.00500000081956
126,27601.04100000672
127,166.00300000049174
128,128.00300000049174
129,114.99300000048243
130,118.98300000047311
131,93.00300000049174
132,102.00300000049174
133,90.99300000048243
134,78.00300000049174
135,53.00300000049174
136,50.993000000482425
137,60.98300000047311
138,26.01300000050105
139,31.00300000049174
140,19.00300000049174
141,19.993000000482425
142,30.983000000473112
143,21.00300000049174
144,30.993000000482425
145,25.983000000473112
146,20.9730000004638
147,72.96300000045449
148,7.003000000491738
149,6.993000000482425
150,14.983000000473112
151,9.973000000463799
152,7.963000000454485
153,9.003000000491738
154,2.0030000004917383
155,1.993000000482425
156,1.9830000004731119
157,1.9730000004637986
158,1.9630000004544854
159,778.0090000014752
160,0.013000000501051545
161,0.005000000819563866
162,3.005000000819564
163,1.0030000004917383
164,0.005000000819563866
165,0.005000000819563866
166,0.0030000004917383194
167,12.003000000491738
168,2.005000000819564
169,0.013000000501051545
170,0.0030000004917383194
171,1.9950000008102506
172,0.987000001128763
173,103.01300000050105
174,1.0130000005010515
175,8.005000000819564
176,2.0130000005010515
177,2.9950000008102506
178,45.00300000049174
179,1.0050000008195639
180,9.005000000819564
181,0.005000000819563866
182,3.9950000008102506
183,5.993000000482425
184,118.00300000049174
185,10.993000000482425
186,2.0130000005010515
187,0.005000000819563866
188,1.0050000008195639
189,2.005000000819564
190,49.00300000049174
191,0.007000001147389412
192,0.005000000819563866
193,20.033000000519678
194,0.013000000501051545
195,0.013000000501051545
196,0.02300000051036477
197,1.0030000004917383
198,0.005000000819563866
199,1.9950000008102506
200,1.9830000004731119
201,1.0030000004917383
202,5.005000000819564
203,0.005000000819563866
204,4.003000000491738
205,3.993000000482425
206,1.0350000008475035
207,0.03500000084750354
208,7.995000000810251
209,2.015000000828877
210,0.005000000819563866
211,3.0030000004917383
212,3.015000000828877
213,0.005000000819563866
214,0.0030000004917383194
215,262.00500000081956
216,0.005000000819563866
217,0.017000001156702638
218,3.0130000005010515
219,1.9950000008102506
220,0.005000000819563866
221,1.0130000005010515
222,0.005000000819563866
223,1.0030000004917383
224,0.9850000008009374
225,0.015000000828877091
226,1.0050000008195639
227,0.007000001147389412
228,0.9930000004824251
229,0.007000001147389412
230,0.015000000828877091
231,1.993000000482425
232,0.987000001128763
233,1.987000001128763
234,29278.05900000804
235,779.9990000014659
236,714.0210000018124
237,348.9790000014473
238,0.0030000004917383194
239,0.007000001147389412
240,0.007000001147389412
241,0.0030000004917383194
242,0.005000000819563866
243,32.997000001138076
244,1.0350000008475035
245,0.007000001147389412
246,1.9950000008102506
247,0.013000000501051545
248,437.0090000014752
249,1.0070000011473894
250,0.015000000828877091
251,1.0050000008195639
252,1.015000000828877
253,0.0030000004917383194
254,0.9970000011380762
255,2.0030000004917383
256,1.0130000005010515
257,1.0030000004917383
258,3.993000000482425
259,1.987000001128763
260,4.975000000791624
261,48.01300000050105
262,0.03500000084750354
263,0.0030000004917383194
264,0.9970000011380762
265,2.0030000004917383
266,0.9950000008102506
267,2.005000000819564
268,2.005000000819564
269,0.0030000004917383194
270,0.007000001147389412
271,0.007000001147389412
272,0.0030000004917383194
273,0.009000001475214958
274,0.011000001803040504
275,0.9930000004824251
276,0.991000001784414
277,0.987000001128763
278,0.005000000819563866
279,3.0290000014938414
280,0.0030000004917383194
281,0.013000000501051545
282,0.015000000828877091
283,0.0030000004917383194
284,9.00700000114739
285,0.015000000828877091
286,0.007000001147389412
287,0.9850000008009374
288,1.9730000004637986
289,488.0150000008289
290,0.005000000819563866
291,0.011000001803040504
292,0.005000000819563866
293,0.03700000117532909
294,0.005000000819563866
295,0.009000001475214958
296,0.003000002121552825
297,1.9830000004731119
298,0.987000001128763
299,0.965000000782311
300,0.9550000007729977
301,307.00500000081956
302,0.0030000004917383194
303,0.009000001475214958
304,0.017000001156702638
305,0.011000001803040504
306,0.0030000004917383194
307,0.0030000004917383194
308,0.005000000819563866
309,0.0030000004917383194
310,7.005000000819564
311,0.009000001475214958
312,0.007000001147389412
313,1.0070000011473894
314,1.9950000008102506
315,1.0110000018030405
316,0.007000001147389412
317,1.0030000004917383
318,0.007000001147389412
319,0.0030000004917383194
320,0.007000001147389412
321,0.019000001484528184
322,4.981000001775101
323,2.9710000017657876
324,0.9890000014565885
325,1.9510000017471611
326,1.941000001737848
327,0.9350000007543713
328,0.017000001156702638
329,2.0010000017937273
330,4.005000000819564
331,2.019000001484528
332,2.013000002130866
333,0.039000001503154635
334,2.009000001475215
335,1.0170000011567026
336,1.9810000017751008
337,0.9670000011101365
338,0.007000001147389412
339,0.007000001147389412
340,0.015000000828877091
341,2.0070000011473894
342,0.005000000819563866
343,1.0010000017937273
344,0.987000001128763
345,24.005000000819564
346,1.0030000004917383
347,0.007000001147389412
348,0.009000001475214958
349,0.9970000011380762
350,58.009000001475215
351,0.9930000004824251
352,21.985000000800937
353,0.007000001147389412
354,1.009000001475215
355,0.007000001147389412
356,0.9970000011380762
357,1.9890000014565885
358,1.9770000011194497
359,5.019000001484528
360,0.005000000819563866
361,0.005000000819563866
362,1.9950000008102506
363,1.0170000011567026
364,0.9750000007916242
365,0.965000000782311
366,8.009000001475215
367,0.0030000004917383194
368,0.027000001166015863
369,0.0030000004917383194
370,0.005000000819563866
371,0.005000000819563866
372,0.0030000004917383194
373,0.005000000819563866
374,0.015000000828877091
375,0.03700000117532909
376,1.0050000008195639
377,2.0010000017937273
378,0.0030000004917383194
379,0.019000001484528184
380,1.0210000018123537
381,0.01300000213086605
382,0.9930000004824251
383,11.003000000491738
384,0.01300000213086605
385,1.009000001475215
386,1.0010000017937273
387,0.019000001484528184
388,0.019000001484528184
389,0.01300000213086605
390,0.01300000213086605
391,0.019000001484528184
392,0.01300000213086605
393,0.01300000213086605
394,1.0050000008195639
395,0.02100000181235373
396,1.0030000021215528
397,0.9970000011380762
398,0.9750000007916242
399,1.9730000020936131
400,1.9670000011101365
401,0.9530000020749867
402,0.945000002393499
403,0.9310000017285347
404,1.925000000745058
405,1.9130000020377338
406,1.897000001044944
407,2.009000001475215
408,0.003000002121552825
409,0.9950000024400651
410,0.0030000004917383194
411,0.005000002449378371
412,0.0030000004917383194
413,0.005000000819563866
414,0.9830000004731119
415,0.9830000004731119
416,0.969000001437962
417,0.02100000181235373
418,1.009000001475215
419,4.9890000014565885
420,0.01300000213086605
421,0.005000002449378371
422,0.009000001475214958
423,2.0130000005010515
424,0.9930000021122396
425,0.011000001803040504
426,0.01300000213086605
427,1.0110000018030405
428,0.0030000004917383194
429,3.0030000004917383
430,0.0030000004917383194
431,0.01300000213086605
432,0.0030000004917383194
433,0.005000000819563866
434,80.00900000147521
435,0.01300000213086605
436,1.0210000018123537
437,1.0030000021215528
438,0.007000001147389412
439,0.005000000819563866
440,0.011000001803040504
441,0.005000000819563866
442,3.005000000819564
443,0.005000000819563866
444,0.031000001821666956
445,0.0030000004917383194
446,0.9930000004824251
447,0.9930000021122396
448,2.9730000004637986
449,0.023000002140179276
450,1.0130000005010515
451,6.0110000018030405
452,0.011000001803040504
453,0.011000001803040504
454,0.0030000004917383194
455,0.005000002449378371
456,0.9850000008009374
457,0.019000001484528184
458,1.013000002130866
459,8.015000000828877
460,0.011000001803040504
461,1.0150000024586916
462,1.0070000011473894
463,0.011000001803040504
464,0.015000000828877091
465,0.0030000004917383194
466,0.017000001156702638
467,0.9970000011380762
468,0.0030000004917383194
469,0.015000002458691597
470,0.04100000183098018
471,0.005000002449378371
472,0.9830000004731119
473,90.00700000114739
474,178.99500000081025
475,0.005000000819563866
476,0.015000002458691597
477,0.005000000819563866
478,0.0030000004917383194
479,0.0030000004917383194
480,0.01300000213086605
481,1.0030000004917383
482,0.9890000014565885
483,0.0030000004917383194
484,0.007000001147389412
485,0.0030000004917383194
486,1.0030000021215528
487,0.007000001147389412
488,0.01300000213086605
489,0.01300000213086605
490,8.001000001793727
491,0.991000001784414
492,0.9790000014472753
493,1.9750000024214387
494,1.013000002130866
495,0.007000001147389412
496,0.005000000819563866
497,0.003000002121552825
498,0.9850000008009374
499,0.0030000004917383194
500,1.0030000021215528
501,1.9930000021122396
502,0.9850000008009374
503,2.013000002130866
504,0.005000000819563866
505,0.005000002449378371
506,2.0110000018030405
507,0.011000001803040504
508,0.0030000004917383194
509,2.0030000004917383
510,1.0030000004917383
511,0.9890000014565885
512,0.9790000014472753
513,193.00900000147521
514,28323.081000010017
515,0.9890000014565885
516,2.009000001475215
517,0.9950000008102506
518,1.9850000008009374
519,1.9810000017751008
520,0.9670000011101365
521,0.9570000011008233
522,0.9550000024028122
523,123.01100000180304
524,1.9950000008102506
525,1.009000001475215
526,0.009000001475214958
527,0.005000002449378371
528,1.991000001784414
529,0.9810000017751008
530,0.017000001156702638
531,0.9950000008102506
532,0.0030000004917383194
533,0.005000002449378371
534,0.9830000004731119
535,0.009000001475214958
536,0.011000001803040504
537,13.009000001475215
538,0.9930000004824251
539,0.9850000008009374
540,1.9770000011194497
541,0.9710000017657876
542,0.005000000819563866
543,0.013000000501051545
544,0.007000001147389412
545,0.0030000004917383194
546,0.011000001803040504
547,0.009000001475214958
548,0.0030000004917383194
549,0.015000002458691597
550,1.0030000004917383
551,0.9930000004824251
552,0.005000000819563866
553,0.007000001147389412
554,0.9970000011380762
555,0.007000001147389412
556,0.0030000004917383194
557,0.005000000819563866
558,0.017000002786517143
559,0.005000002449378371
560,0.0030000004917383194
561,6.007000001147389
562,0.017000002786517143
563,0.005000000819563866
564,1.013000002130866
565,2.0070000011473894
566,0.0070000027772039175
567,0.9970000027678907
568,0.013000000501051545
569,0.005000000819563866
570,3.997000001138076
571,0.0070000027772039175
572,1.0110000018030405
573,0.015000002458691597
574,0.007000001147389412
575,0.007000001147389412
576,0.02100000181235373
577,0.0070000027772039175
578,0.007000001147389412
579,0.9730000004637986
580,0.005000000819563866
581,0.009000001475214958
582,0.02700000279583037
583,0.9730000004637986
584,0.013000000501051545
585,0.005000000819563866
586,0.0070000027772039175
587,0.015000000828877091
588,0.01300000213086605
589,0.0030000004917383194
590,0.0030000004917383194
